"","mz","mzmax","mzmin","intensity"
"497",434.182004272334,434.173420870498,434.188441990751,17675610
"498",437.173766621393,437.165094352021,437.180270992771,16428264
"499",463.284116253444,463.274655571163,463.291211955338,55124428
"500",464.288507643001,464.279016175655,464.295626434518,17741810
"501",485.266768618527,485.256626653883,485.274375300668,47905460
"502",486.269913015543,486.259739588367,486.277543295446,15002564
"503",501.241732795793,501.231085927391,501.25238000343,95961712
"504",502.243983941351,502.233305121671,502.251993279625,33303896
"505",503.241335522982,503.227947273317,503.252046507405,6476576.5
"506",729.340847694354,729.322160441308,729.354863605481,22035424
"507",730.346635116828,730.327909206239,730.365361747638,10163017
"508",757.33826861365,757.31849517901,757.358042822723,13767809
"509",757.423946124577,755.830098650623,760.360143623842,13767809
"510",758.342319954832,758.322507166572,758.362133519581,6769094.5
"511",769.336176473696,769.315931215531,769.351360941774,8037780
"512",771.401349860637,771.381022869967,771.421677654781,18729490
"513",772.403149165236,772.382782553059,772.423516582976,10684171
"514",799.39651046628,799.37506703542,799.417954759988,10655683
"515",825.40025592515,825.377757814279,825.422754955914,10618988
"516",826.402648774535,821.499366869511,828.382385873784,10618988
"517",827.391739592204,827.369159876366,827.414320232385,10368016
"518",285.075884196172,285.071317580888,285.079309229646,21984032
"519",299.164499206252,299.159589918068,299.168181251694,19491786
"520",307.058211229623,307.053106363703,307.062039962607,12315433
"521",323.031722818158,323.026214478908,323.035854165059,13672985
"522",337.120778509593,337.100225052959,337.141333845869,9158293
"523",339.123767433459,339.117842417865,339.128211297059,7660589
"524",353.078840706568,353.07254622468,353.083561678449,14022409
"525",353.138666536426,353.132370455198,353.143388707848,15603861
"526",363.120297011128,363.11373211376,363.125220800991,27201086
"527",365.116117317707,365.109296836279,365.122736590959,25963202
"528",367.226764247437,367.220087675113,367.231771796174,45874080
"529",368.230232051124,368.22352809177,368.235260140786,11100419
"530",369.133613598556,369.126884954652,369.138660202221,7194795
"531",379.094232541325,379.087229725264,379.099484780713,26070982
"532",381.110306068553,381.105011985127,381.115600262293,10584600
"533",389.208401895841,389.20111697075,389.215687025468,76166048
"534",390.212038128564,390.20472500764,390.217523104177,21453496
"535",395.221795863056,395.214341457028,395.227386805983,18452838
"536",405.182867841347,405.175129851385,405.188671479289,287300576
"537",406.186703107265,406.178936340291,406.192528328689,74358864
"538",407.178582379203,407.168838295315,407.186377898158,17546050
"539",417.203879225981,417.195794338429,417.209943045875,15689140
"540",421.17755427059,421.169353602567,421.18370492879,78208352
"541",422.18171965225,422.173489633928,422.187892323925,19881626
"542",433.177797681945,433.169244051154,433.184213071307,60203272
"543",434.180345173411,434.17176183138,434.186782846972,15556879
"544",437.172061482955,437.163389274229,437.178565808848,14401001
"545",463.284512411025,463.275051724525,463.291608116082,38725968
"546",464.288997097995,464.279505626417,464.296115892687,12734287
"547",485.267313521179,485.257171552012,485.274920206712,33992520
"548",486.270429632412,486.2602562007,486.278059915718,10508597
"549",501.239817872165,501.229171083823,501.247803186042,84383752
"550",502.244519993935,502.233841169493,502.25252933578,27299450
"551",729.342338927811,729.323651666432,729.361026907428,14702985
"552",730.343417136124,730.324691397234,730.357461912928,7201161.5
"553",771.399307458494,771.378980659622,771.41963506083,22713540
"554",772.405631248288,772.38526462703,772.42599867511,10253336
"555",799.394177290434,799.372734065717,799.415621377987,10982312
"556",825.396996728416,825.374498837477,825.413870750287,7875024.5
"557",827.350135862634,824.389100688042,829.4103606315,9747289
"558",827.389649372022,827.367069877194,827.41222979118,9747289
"559",285.07584808542,285.071281471373,285.079273117966,27229238
"560",299.164416127866,299.159506841011,299.168098172311,22561912
"561",301.070972686901,301.066016396436,301.074689985069,6388610.5
"562",305.079374734533,305.074319135585,305.084430459151,6344713
"563",307.058144140817,307.053039276279,307.061972872764,13947879
"564",323.03165205838,323.026143720621,323.035783404162,19426506
"565",337.120687235088,337.100133784004,337.141242564423,12965230
"566",339.123570462971,339.117645448981,339.128014325368,9981646
"567",339.132659384958,339.096739387522,339.170806418137,9981646
"568",349.141609891417,349.13542039817,349.146252119366,14793411
"569",353.07876301252,353.072468532336,353.083483983122,24103926
"570",353.138560868766,353.132264789242,353.143283038909,21992310
"571",363.120181855967,363.113616960376,363.125105644497,30109708
"572",365.115988754325,365.109369662864,365.120953191044,38308200
"573",366.119162588977,366.112516198397,366.124147500685,8386634
"574",367.226657619149,367.219981048632,367.23166516653,45684680
"575",368.230178235219,368.22347427768,368.23520632352,12364560
"576",369.133280495579,369.126551853497,369.138327097878,9403729
"577",379.094112275768,379.087109461602,379.099364513733,38056856
"578",380.09750387236,380.090473236864,380.102776976998,8525474
"579",381.110221310621,381.104927228628,381.115515502927,17747336
"580",389.208203196012,389.200918272894,389.215488323667,90002856
"581",390.211875853691,390.204562734747,390.219189178228,24637084
"582",391.094549115859,391.087211167362,391.100052712763,8738186
"583",395.221690987566,395.214236583556,395.22728192898,22709674
"584",405.182747159063,405.175009171197,405.188550795435,419381472
"585",406.186559490057,406.178792725186,406.192384709904,112414160
"586",407.178413914488,407.168669833238,407.186209431332,25493068
"587",417.203725548595,417.195640663233,417.209789366848,22002888
"588",419.162972636,419.154830727894,419.169079222762,7166224.5
"589",421.177425820637,421.169225154834,421.183576477172,114209328
"590",422.18155950144,422.173329485346,422.187732171443,29761096
"591",433.177667034823,433.169113406347,433.184082422448,89211080
"592",434.180109038632,434.171525698925,434.188692632873,25138314
"593",437.171834493354,437.163162286975,437.178338817485,17485090
"594",463.284377976728,463.27491729279,463.291473679864,52951952
"595",464.288775589652,464.279284120644,464.295894382416,17179234
"596",485.267107289865,485.256965323444,485.274713973339,42098552
"597",486.270214552558,486.260041123601,486.277844833798,14156071
"598",501.239562415087,501.228915629627,501.250209539779,123428224
"599",502.24434413155,502.233665309999,502.252353471226,42049640
"600",503.238745975359,503.225357830204,503.249456876169,8176396.5
"601",729.341942266259,729.32325500994,729.355958179841,16055054
"602",730.343568178441,730.32484244462,730.357612951442,7156969.5
"603",769.33683471429,769.316589452578,769.352019185027,6893026
"604",771.399043585182,771.378716791814,771.419371182014,26578224
"605",772.4057578871,772.385391271356,772.426125308407,15064038
"606",773.307572536689,773.287170234049,773.322874793553,6800180.5
"607",799.399408369112,799.377964934496,799.420852666575,14754284
"608",800.402894147427,800.381410325121,800.424378834748,8230156.5
"609",825.396550527109,825.374052642262,825.419049331835,9786105
"610",827.394893729228,827.372314009435,827.417474373364,14665720
"611",828.395016355492,828.372395685181,828.411982466291,7912142
"612",895.45376949338,895.428347306263,895.479192763159,13903301
"613",896.458862230964,896.433397231907,896.477961692347,7977736.5
"614",285.075796339405,285.071229726576,285.079221371038,21553552
"615",299.164393636412,299.159484350867,299.168075679875,18259258
"616",317.115380467595,317.110022758535,317.119398838498,14718995
"617",323.031619291848,323.026110955559,323.035750636528,16725731
"618",337.104448020635,336.206322901506,337.125001869021,10966418
"619",339.123563464579,339.11763845217,339.12800732579,8623590
"620",353.078670382984,353.072375904479,353.083391352327,29508010
"621",353.138441524886,353.132145447042,353.14316369377,22249640
"622",363.120053532022,363.113488638181,363.124977319238,20730210
"623",365.115912268901,365.109100597305,365.120876704297,36027312
"624",366.119042943669,366.112396554862,366.124027854048,8495146
"625",367.226543543254,367.219866974518,367.233220294075,36666452
"626",368.230066954079,368.223362998329,368.235095041039,10162300
"627",369.13328469949,369.126556059203,369.138331300443,11855918
"628",379.094010924382,379.087008112084,379.099263160946,29969724
"629",380.097416119562,380.090385485942,380.102689222794,7372292
"630",381.110122565229,381.103063815635,381.115416756123,19733616
"631",389.20989977847,389.202614806161,389.217184955317,66991944
"632",390.211777136314,390.204464019321,390.2190904589,17766518
"633",391.094509720436,391.087171773896,391.100013315872,9033863
"634",395.221580188004,395.214125785982,395.227171127926,23068166
"635",405.182625877511,405.174887891709,405.188429512334,434997120
"636",406.186461825942,406.178695063142,406.192287044236,116675736
"637",407.178249148894,407.168505070244,407.186044663659,24922548
"638",417.203700506685,417.19561562348,417.209764323321,16911310
"639",421.177299265878,421.169098602263,421.183449920773,113760504
"640",422.181454422539,422.17322440864,422.187627090896,29111754
"641",423.176960185749,423.166636296393,423.185219569256,6107581
"642",433.177551002379,433.168997376184,433.183966388292,107219048
"643",434.182107249191,434.173523848141,434.190690904779,27914884
"644",437.171724435707,437.163052231642,437.178228758104,16757886
"645",463.284216273132,463.274755591716,463.291311974375,53751340
"646",464.288646874493,464.279155408016,464.295765665358,18051866
"647",485.266921733737,485.256779770022,485.274528415182,40344408
"648",486.270086705829,486.259913279585,486.277716985034,13093223
"649",501.239312619401,501.228665836781,501.249959741253,145315712
"650",502.244120539802,502.2334417211,502.252129877342,49927816
"651",503.238611744956,503.225223603372,503.249322642909,7973654.5
"652",769.336751896658,769.316506640346,769.351936363344,6775145.5
"653",771.399475837934,771.379149049988,771.419803429345,30911738
"654",772.406124534669,772.385757924357,772.426491950544,16310957
"655",773.308636785738,773.288234488541,773.323939038521,9131877
"656",799.398777019621,799.377333590725,799.420221311365,20991216
"657",800.402256530646,800.380772714071,800.423741212236,10911234
"658",825.396137476331,825.373639597485,825.418636275056,7753931
"659",827.394494753431,827.371915039661,827.417075391544,18532476
"660",828.394745593018,828.372124928741,828.411711699291,11261925
"661",867.461318334072,867.437078763928,867.485558920251,14804058
"662",868.462613222367,868.438331693584,868.480825037264,9339496
"663",895.453173447437,895.427751267101,895.478596710435,19277390
"664",896.458425482186,896.432960489922,896.477524938474,12704678
"665",285.075915049015,285.071348434214,285.079340082127,16666393
"666",299.164467518614,299.159558230949,299.168149563666,16092341
"667",317.115513426221,317.110155714847,317.119531798859,8904641
"668",323.031664134954,323.026155796286,323.035795481417,23037658
"669",337.120742864518,337.100189410028,337.139829896263,16269645
"670",339.122375240785,339.116450264637,339.128300372214,6184132
"671",353.078764749941,353.072470268717,353.083485721321,34895012
"672",353.138454282129,353.132158201566,353.143176453051,13892390
"673",354.081700894768,354.07537957415,354.086441996323,6850250
"674",363.120176149323,363.113611252648,363.125099938665,24778346
"675",365.116010594695,365.109391502142,365.120975032234,48654344
"676",366.119097765359,366.112451373682,366.12408267789,10750660
"677",367.226651300196,367.219974728577,367.231658848403,32261438
"678",368.230141509131,368.223437550487,368.235169598262,7781911
"679",369.133047233368,369.126318590176,369.139776060542,6971515
"680",379.094108167242,379.087105351921,379.099360406074,41866848
"681",380.097522289424,380.090491652768,380.102795394932,9126011
"682",381.080119408265,381.074825950455,381.085412976373,10740209
"683",381.110196648995,381.103137896354,381.115490842175,26108290
"684",389.208196901792,389.200911977472,389.215482030649,62480656
"685",390.211820302573,390.204507182422,390.217305277606,16545728
"686",391.094582157804,391.087244208096,391.100085755616,10785420
"687",395.221752927596,395.214298522356,395.227343869932,16620985
"688",405.182721467098,405.174983477954,405.188525104426,470698688
"689",406.186536487305,406.178769721152,406.192361708113,123203408
"690",407.178362601334,407.168618518477,407.186158119465,28155376
"691",417.203714154028,417.195629267332,417.209777973282,16143237
"692",419.163115115755,419.154973206305,419.171257262436,8219622
"693",421.177403537929,421.169202870773,421.183554195479,132445952
"694",422.181556567021,422.173326549569,422.187729238043,34986788
"695",433.177644105536,433.169090475648,433.184059494219,120583736
"696",434.180107479709,434.171524138585,434.188691075367,30943502
"697",435.177428759681,435.168815825265,435.186041949803,7521335.5
"698",437.171827142225,437.163154934415,437.178331467429,20461702
"699",461.120717954978,461.111323467355,461.127764009105,6938154
"700",463.284329845711,463.274869160211,463.291425550018,40078376
"701",464.288768327578,464.279276857004,464.295887121517,13435638
"702",473.245898319874,473.236130863769,473.253224110401,12572738
"703",485.267025707453,485.256883739359,485.274632392182,36096460
"704",486.270191656574,486.260018225938,486.277821939073,11189083
"705",501.239460627616,501.2288138404,501.250107754065,170013600
"706",502.244260446781,502.233581623468,502.252269787779,56977064
"707",503.238829016432,503.225440869068,503.249539919009,11845605
"708",771.399815897989,771.379489101267,771.420143498176,30257416
"709",772.406678268832,772.386311649728,772.42195376181,16532342
"710",773.308463118815,773.288060812809,773.323765378204,9501200
"711",785.310259553877,785.289380433513,785.32591944061,6839233
"712",787.398312778655,787.377350377401,787.414035128964,18007370
"713",788.399920278204,788.378917853875,788.415672647218,7829256.5
"714",799.399151769101,799.377708330946,799.420596070103,19780602
"715",800.402617734382,800.381133908532,800.424102425248,11299901
"716",825.396532862248,825.374034973688,825.419031670686,6337878
"717",827.389479969133,827.366900476693,827.412060385905,20048062
"718",828.395490948582,828.372870274538,828.41245706218,12026182
"719",867.462297076416,867.438057495807,867.486537673061,15679444
"720",868.463287300565,868.439005761299,868.481499123324,9856788
"721",895.453588431946,895.428166240634,895.472655785923,20684512
"722",896.458420879958,896.432955876699,896.477520344492,13379533
"723",285.075869136254,285.07130252169,285.079294169188,17480000
"724",299.164445132635,299.159535845225,299.168127177497,16683447
"725",317.115500102492,317.110142391395,317.119518474921,9130407
"726",323.031668611966,323.026160273583,323.035799958215,22917370
"727",337.120725403011,337.101639991354,337.138344144236,15775763
"728",339.123721207866,339.117796193205,339.12964637781,6535200.5
"729",349.141660400778,349.13547090683,349.146302629253,10342387
"730",353.078731077818,353.072436596921,353.083452048955,36939948
"731",353.138464311437,353.132168231201,353.143186482115,16821674
"732",354.081716821767,354.075395501477,354.086457923077,7276667.5
"733",363.120167407975,363.11360251164,363.125091197061,19352780
"734",365.116044469415,365.109425377204,365.122663741624,50811408
"735",366.119073894181,366.112427502849,366.124058806454,12690823
"736",367.22663548178,367.219958910507,367.231643029727,34207928
"737",368.230167329837,368.22346337154,368.235195418708,9615595
"738",369.133279191374,369.12655054853,369.138325794244,7745810
"739",379.094108610694,379.087105795735,379.099360849254,39252552
"740",380.097483383681,380.09045274739,380.102756488917,8607201
"741",381.080590243791,381.073532324919,381.085883811624,11108470
"742",381.11016088549,381.103102133215,381.115455078397,26640750
"743",389.208214086973,389.20092916303,389.215499215452,60080276
"744",390.211828629526,390.204515509754,390.217313604275,15837595
"745",391.094529157223,391.087191207895,391.10003275475,10631869
"746",395.22172740965,395.214273004797,395.227318351697,17906918
"747",405.182705233912,405.174967245169,405.18850887094,543933440
"748",406.186531772551,406.1787650068,406.192356993057,143475984
"749",407.178295766299,407.168551683947,407.186091284026,31098740
"750",417.203766413193,417.195681526915,417.209830232132,14164800
"751",419.162985924959,419.154844015932,419.171128071219,9569676
"752",421.177373281407,421.169172614676,421.183523938639,142715280
"753",422.181538822937,422.173308805912,422.187711493639,37107244
"754",423.174719149686,423.164395256408,423.185380360906,7399403
"755",433.177605673699,433.169052044255,433.18402106205,134610576
"756",434.180161499473,434.171578158794,434.188745094686,33649428
"757",435.177406219111,435.168793285141,435.186019412891,7281697
"758",437.171791579255,437.163119371895,437.178295904123,20623498
"759",449.172877321899,449.163845571626,449.179651313376,15277721
"760",461.1207177195,461.111323232363,461.127763773263,8478791
"761",463.284309558344,463.274848873335,463.291405262284,40808136
"762",464.288750127752,464.279258657669,464.295868921322,13161772
"763",473.245860061164,473.236092605565,473.253185851312,13974374
"764",485.267112050014,485.256970082446,485.27471873435,31787358
"765",486.270081039481,486.259907609372,486.277711321585,11730787
"766",501.239452574531,501.228805787866,501.250099700429,188317728
"767",502.244240091781,502.233561269021,502.252249432364,63457852
"768",503.238802950675,503.225414804004,503.249513852697,12886918
"769",771.399799580486,771.379472784817,771.42012717962,38970452
"770",772.406526832788,772.386160214738,772.421802324974,20570834
"771",773.308931325501,773.288529020552,773.324233584098,10265040
"772",773.40630049065,773.385894349949,773.421605626192,7273072
"773",785.305631078003,785.284752166891,785.321290807791,8279186.5
"774",787.398293088682,787.377330688513,787.414015438177,19168052
"775",788.400130783661,788.379128360419,788.415883151859,9776499
"776",799.39905958128,799.377616144236,799.420503881171,26129872
"777",800.402558932094,800.381075107356,800.424043621847,13395103
"778",825.397110019591,825.374612132197,825.419608826865,6730362.5
"779",827.389589014182,827.367009522911,827.412169429783,24553192
"780",828.39538606459,828.372765391717,828.412352177309,14958991
"781",867.462219238442,867.437979659088,867.486459833831,18702284
"782",868.462047799241,868.437766261232,868.480259621057,10893254
"783",895.453600412567,895.428178222572,895.472667765557,24771298
"784",896.458459780264,896.432994778324,896.477559243809,16265213
"785",323.031674752134,323.026166414096,323.035806098125,26774066
"786",323.162415520064,323.15690383445,323.166549376812,7275591.5
"787",337.12059725554,337.116192785278,337.125001812119,23656902
"788",353.078742757383,353.072448276879,353.083463728224,29045888
"789",363.12012931781,363.113564421886,363.125053106589,21543554
"790",365.116041903009,365.109216494002,365.122661174804,59482068
"791",366.119135635,366.112489244084,366.124120546962,13110972
"792",367.226603278917,367.219926708062,367.233280031858,26003538
"793",368.230143448719,368.223439490841,368.235171537275,6591548
"794",379.094064981068,379.087062166547,379.101067989633,46247616
"795",380.097446236934,380.090415601082,380.104477067859,10661389
"796",381.080287478214,381.073229559784,381.085581045716,28715952
"797",381.110205072193,381.103146320359,381.115499264768,22943476
"798",389.209894789979,389.202609815358,389.217179969139,52757116
"799",390.211757638506,390.204444519191,390.219070963413,12946688
"800",391.094603024013,391.087265075144,391.100106621196,10543639
"801",405.18265613442,405.174918146161,405.188459771085,437341568
"802",406.186493053467,406.178726288201,406.192318273609,120318584
"803",407.178324760256,407.168580678513,407.186120277496,24967346
"804",419.162901416972,419.154759508453,419.169008004044,12449657
"805",421.177311285577,421.169110619358,421.183461942424,117689072
"806",422.181511795235,422.173281778724,422.187684465551,31874530
"807",423.177094514932,423.166770622299,423.185353903614,6602371
"808",433.17756081064,433.16900718173,433.183976198589,89623232
"809",434.182089914151,434.173506510377,434.190673572463,25774490
"810",437.173760668673,437.165088397342,437.18026504152,17650494
"811",461.120544151983,461.111149665433,461.129938925634,10038958
"812",463.284219591088,463.27475890667,463.291315294584,16967342
"813",485.26696838195,485.256826415016,485.27457506581,22629112
"814",486.270146275109,486.259972845636,486.277776556736,7111435
"815",501.24179128062,501.231144409814,501.252438490663,143946832
"816",502.244158525353,502.233479703262,502.252167865436,49309528
"817",503.24144918182,503.228060929131,503.252160168662,8152645
"818",771.404098644907,771.383771649646,771.424426443643,21661322
"819",772.406140198223,772.385773581447,772.421415689455,11832614
"820",788.399716553953,788.378714132025,788.415468921167,6331820
"821",799.398589552708,799.377146117005,799.414672695726,12496029
"822",827.394584197485,827.372004476547,827.417164842766,11362909
"823",827.428687379921,825.401112001972,830.363229743097,11362909
"824",828.394894857732,828.372274186274,828.41186096939,6881200.5
"825",867.461205517193,867.436965939355,867.479385867342,10803862
"826",895.452780127518,895.427357939112,895.478203398586,12231100
"827",896.457880225351,896.432415225003,896.476979687702,8557828
"828",285.076004781749,285.071438164234,285.079429816896,16054123
"829",299.164583833895,299.159674543313,299.168265881136,15401341
"830",317.115647901272,317.110290186714,317.119666276298,7907301
"831",323.031829624895,323.026321282953,323.035960973813,23286386
"832",337.120943223427,337.103325851755,337.137093693664,14892451
"833",339.122668613829,339.11674363416,339.128593748779,5857794.5
"834",353.07891014526,353.072615660296,353.083631119447,31149890
"835",353.138733450844,353.13243736654,353.143455624574,14604302
"836",363.120296201597,363.113731301021,363.125219993866,15307397
"837",365.116206981588,365.107820479005,365.122826258074,46582564
"838",366.11927045128,366.112624055654,366.124255366774,11288990
"839",367.22681802702,367.220141451434,367.231825578204,32441086
"840",368.230300528483,368.223596565855,368.235328620603,7896893.5
"841",369.133380452465,369.126651805273,369.138427058596,6434311.5
"842",379.094279027437,379.087276207954,379.099531269391,35857636
"843",380.097658868438,380.090628227603,380.10293197708,8083484.5
"844",381.08061353304,381.073555609608,381.085907104293,13677268
"845",381.110374598249,381.103315841413,381.115668794576,23007448
"846",389.208403500378,389.201118571728,389.215688633564,52700384
"847",390.212040835691,390.204727711194,390.217525813984,15228352
"848",391.094787821047,391.087449866978,391.10029142213,12393836
"849",395.221841439624,395.214387029954,395.227432385283,15159237
"850",405.182897777405,405.175159783663,405.188701418183,571734208
"851",406.186712644443,406.178945873674,406.192537868713,148064432
"852",407.17862066139,407.168876572742,407.186416184154,33565212
"853",419.163191972602,419.155050058314,419.171334124123,13228477
"854",421.177589458912,421.169388786882,421.183740120117,144862976
"855",422.181743748231,422.173513725888,422.187916422921,36282696
"856",433.17779978431,433.169246149339,433.184215176805,127486760
"857",434.180295901366,434.171712555141,434.188879502125,34041788
"858",435.177687395877,435.169074456341,435.186300591118,6769536
"859",437.171959528785,437.163287315821,437.178463857855,21666666
"860",449.173146486295,449.164114730187,449.179920482149,14239899
"861",461.120961519941,461.111567026734,461.128007578256,12085604
"862",463.284521204733,463.275060513611,463.291616913257,34376440
"863",464.288872656696,464.27938118048,464.295991454866,11267182
"864",473.246098940478,473.236331478568,473.25342473536,13912021
"865",485.267225109976,485.257083135854,485.274831799226,29191832
"866",486.270391908808,486.260218472126,486.278022195842,9633816
"867",501.239652935169,501.229006141625,501.250300067945,195224272
"868",502.244425630424,502.233746800765,502.252434976183,67754304
"869",503.239128103247,503.225739947927,503.249839012191,14183667
"870",771.400145611782,771.379818802979,771.42047322405,47221116
"871",772.406981192573,772.386614561364,772.422256694629,25896958
"872",773.309132498378,773.288730180247,773.324434766862,11261509
"873",773.406846332337,773.386440178452,773.422151477768,8319062.5
"874",785.30669772239,785.285818797787,785.322357462296,9496654
"875",787.398537889725,787.377575476013,787.414260249378,21765156
"876",788.400197502683,788.379195065871,788.415949881059,10643545
"877",799.399195698709,799.377752247811,799.420640012457,26334282
"878",800.403063362426,800.381579523807,800.424548066061,14273634
"879",825.397093136304,825.374595234374,825.419591958115,6629000.5
"880",827.389923268277,827.367343762417,827.412503698469,25403618
"881",828.39568961611,828.373068928623,828.412655739792,15156133
"882",867.462423205217,867.438183610202,867.486663816269,22654770
"883",868.463719360353,868.439437806656,868.481931193936,15506570
"884",895.453883755256,895.428461548835,895.472951120566,28884604
"885",896.458560313891,896.433095295497,896.477659789776,17814916
"886",963.518040080099,963.489664927349,963.539322267273,11212158
"887",353.078553214067,353.07225873594,353.083274183126,12997746
"888",353.101983120368,353.018776507231,353.168281846489,12997746
"889",353.138340468928,353.132044391462,353.143062637528,9900974
"890",365.115813140057,365.109078664149,365.122432409353,29066774
"891",366.118947367748,366.112300979341,366.123932277828,6800666
"892",367.226362739326,367.219686170991,367.233039489746,20236816
"893",379.093826591585,379.086823779708,379.100829597507,20287784
"894",381.110025556918,381.073183582608,381.146991972342,9381794
"895",389.209690506778,389.202405534907,389.216975683188,34555984
"896",390.211538178302,390.204225061748,390.218851500449,8982379
"897",391.094364849118,391.087026903019,391.099868444224,7199591.5
"898",405.182447402456,405.174709417118,405.18825103693,324331424
"899",406.186299336588,406.178532574255,406.192124554531,87227504
"900",407.178113617239,407.168369539174,407.185909131535,18062350
"901",417.203496092538,417.195411209818,417.209559908809,7649791
"902",419.162675702869,419.154533797424,419.168782287636,15295074
"903",421.177147119912,421.16894645679,421.183297774437,88226640
"904",422.18129831394,422.173068300536,422.187470981926,22761362
"905",433.177375261926,433.168821636245,433.183790647454,68799720
"906",434.181902006514,434.173318605979,434.190485661585,17738258
"907",437.173571303146,437.164899035089,437.180075673538,12812296
"908",461.120382944051,461.110988461048,461.129777714155,7977723.5
"909",463.284033601113,463.274572920266,463.29112930193,23026404
"910",464.288470587801,464.278979121895,464.295589378239,7221502.5
"911",485.266749036759,485.256607073653,485.274355717747,17282292
"912",501.241695089579,501.231048222793,501.252342295602,102708704
"913",502.243999703712,502.233320885652,502.252009040772,35898252
"914",503.241259206337,503.227870958702,503.251970189135,6603423.5
"915",771.404009353923,771.383682366336,771.424337144985,19606382
"916",772.406328869102,772.385962260014,772.421604354567,10817407
"917",799.398423934919,799.376980507311,799.419868225375,13262013
"918",827.394639972396,827.372060259983,827.417220609153,10129595
"919",827.417220609153,825.379242880118,830.365519277884,10129595
"920",895.452844730604,895.427422551796,895.478267992075,9977281
"921",895.503391501643,887.968350556749,897.433427319091,9977281
"922",405.179643870809,405.171905878548,405.185447510477,13721345
"923",367.227132142984,367.220455562797,367.232139697619,14507075
"924",405.183219339942,405.175481340867,405.189022984719,18816420
"925",421.177890674508,421.169689996826,421.184041339952,12741624
