"","mz","mzmax","mzmin","intensity"
"498",339.124066461665,339.118141428305,339.12851033859,77708232
"499",340.127512124196,340.121560770576,340.13197574192,17173528
"500",364.204992734452,364.198398394825,364.209938606708,34512360
"501",365.21265532865,365.206033600797,365.219277236597,32235890
"502",398.209308498903,398.201769379942,398.216847831972,68277856
"503",399.213748548273,399.206180881544,399.219424439538,17585534
"504",283.061662411224,283.057144131952,283.065051191675,29793762
"505",325.14464294038,325.139080477112,325.148814881507,40468196
"506",339.124305349941,339.118380309283,339.130230545883,46650676
"507",398.20958692486,398.202047796614,398.215241411553,37464868
"508",283.061479808955,283.056961533542,283.064868586511,52063596
"509",325.144460862665,325.138898404148,325.148632800228,54862720
"510",337.108634999637,337.102762716233,337.113039312888,37960836
"511",339.124115149059,339.118190113462,339.128559027662,76781800
"512",340.127569758713,340.121618402847,340.132033378122,16467494
"513",364.205044973639,364.198450631523,364.209990847762,20789696
"514",365.212624044933,365.206002314581,365.219245955381,30022768
"515",398.2093709691,398.201831847294,398.216910305015,39509020
"516",283.061336729896,283.056818458767,283.06472550424,58300860
"517",325.144228482349,325.138666029106,325.149791078337,68680000
"518",337.108458674207,337.10258639637,337.112862983282,46208720
"519",338.153203164872,338.147303566854,338.157627964708,16684152
"520",339.123911105878,339.117986075899,339.128354980268,82695848
"521",340.127324165596,340.121372815373,340.131787780773,18018424
"522",364.204833187905,364.19823885204,364.209779057338,38689712
"523",365.212072285458,365.205450561384,365.217038696701,74915152
"524",366.215896825379,366.209247787575,366.22088372257,18033746
"525",398.209121138998,398.20158202434,398.216660467766,61565248
"526",399.213617565961,399.206049903551,399.219293453987,16780730
"527",325.144480078863,325.138917618825,325.148652017567,31497804
"528",398.209391533252,398.201852409384,398.216930871229,33103956
